# x0 = -1.5 h_anim = 0.05
py0 py1 py2 py3 py4 py5 py6 py7 py8 py9 py10 py11 py12 py13 py14 py15 py16 py17 py18 py19 py20 py21 py22 py23 py24 py25 py26 py27 py28 py29 py30 py31 py32 py33 py34 py35 py36 py37 py38 py39 py40 py41 py42 py43 py44 py45 py46 py47 py48 py49 y x
0.474152 0.486733 0.499359 0.512 0.524624 0.537196 0.549679 0.56203 0.574203 0.586146 0.597804 0.609117 0.620019 0.630437 0.640294 0.649504 0.657976 0.665608 0.672294 0.677916 0.682347 0.68545 0.687078 0.687071 0.685257 0.681451 0.675453 0.667049 0.656007 0.64208 0.625 0.604481 0.580215 0.551871 0.519096 0.535398 0.769501 0.970817 1.14141 1.2854 1.40715 1.51061 1.59908 1.67527 1.74135 1.79905 1.84976 1.89462 1.93452 1.97021 0.687289 -0.375 
0.476011 0.488688 0.501414 0.51416 0.526895 0.539584 0.552189 0.564669 0.576977 0.589062 0.60087 0.61234 0.623407 0.633999 0.644038 0.65344 0.662114 0.669959 0.676868 0.682724 0.687401 0.690764 0.692664 0.692943 0.69143 0.687941 0.682276 0.674221 0.663547 0.650007 0.633333 0.613241 0.589424 0.561553 0.529275 0.552065 0.783162 0.982078 1.15077 1.29326 1.41382 1.51631 1.60401 1.67957 1.74512 1.80238 1.85273 1.89727 1.93691 1.97237 0.693041 -0.366667 
0.47787 0.490643 0.503469 0.51632 0.529166 0.541972 0.554699 0.567308 0.57975 0.591978 0.603935 0.615563 0.626795 0.637561 0.647783 0.657377 0.666252 0.674309 0.681441 0.687532 0.692456 0.696077 0.69825 0.698816 0.697604 0.694431 0.689098 0.681394 0.671088 0.657934 0.641667 0.622002 0.598634 0.571235 0.539453 0.568731 0.796823 0.99334 1.16014 1.30112 1.42048 1.52202 1.60894 1.68386 1.74889 1.80571 1.85569 1.89993 1.9393 1.97453 0.69884 -0.358333 
0.47973 0.492598 0.505524 0.518481 0.531437 0.544359 0.557209 0.569946 0.582524 0.594894 0.607001 0.618786 0.630183 0.641122 0.651527 0.661313 0.67039 0.67866 0.686015 0.69234 0.69751 0.701391 0.703836 0.704688 0.703777 0.700921 0.695921 0.688566 0.678628 0.665861 0.65 0.630763 0.607844 0.580917 0.549631 0.585398 0.810484 1.0046 1.1695 1.30898 1.42715 1.52773 1.61388 1.68816 1.75266 1.80905 1.85866 1.90258 1.94168 1.97669 0.704688 -0.35 
0.481589 0.494552 0.507579 0.520641 0.533708 0.546747 0.559719 0.572585 0.585298 0.59781 0.610067 0.622008 0.633571 0.644684 0.655271 0.66525 0.674528 0.68301 0.690588 0.697148 0.702565 0.706705 0.709422 0.71056 0.709951 0.707411 0.702744 0.695739 0.686168 0.673788 0.658333 0.639523 0.617054 0.590599 0.55981 0.602065 0.824145 1.01586 1.17886 1.31684 1.43382 1.53344 1.61881 1.69245 1.75643 1.81238 1.86162 1.90523 1.94407 1.97884 0.710585 -0.341667 
0.483449 0.496507 0.509634 0.522801 0.535979 0.549134 0.562229 0.575223 0.588072 0.600726 0.613132 0.625231 0.636959 0.648246 0.659016 0.669186 0.678667 0.68736 0.695161 0.701956 0.707619 0.712018 0.715008 0.716433 0.716124 0.713901 0.709567 0.702912 0.693709 0.681714 0.666667 0.648284 0.626264 0.600281 0.569988 0.618731 0.837807 1.02712 1.18823 1.3247 1.44048 1.53915 1.62374 1.69675 1.7602 1.81571 1.86459 1.90789 1.94646 1.981 0.716531 -0.333333 
0.485308 0.498462 0.511689 0.524962 0.53825 0.551522 0.564739 0.577862 0.590846 0.603643 0.616198 0.628454 0.640347 0.651808 0.66276 0.673122 0.682805 0.691711 0.699735 0.706764 0.712674 0.717332 0.720594 0.722305 0.722298 0.720391 0.716389 0.710084 0.701249 0.689641 0.675 0.657044 0.635473 0.609963 0.580166 0.635398 0.851468 1.03838 1.19759 1.33257 1.44715 1.54485 1.62867 1.70105 1.76397 1.81905 1.86756 1.91054 1.94885 1.98316 0.722527 -0.325 
0.487168 0.500417 0.513744 0.527122 0.540521 0.553909 0.567249 0.580501 0.59362 0.606559 0.619264 0.631677 0.643735 0.65537 0.666505 0.677059 0.686943 0.696061 0.704308 0.711571 0.717728 0.722645 0.72618 0.728178 0.728471 0.726881 0.723212 0.717257 0.708789 0.697568 0.683333 0.665805 0.644683 0.619645 0.590345 0.652065 0.865129 1.04965 1.20695 1.34043 1.45382 1.55056 1.6336 1.70534 1.76774 1.82238 1.87052 1.91319 1.95123 1.98532 0.728574 -0.316667 
0.489027 0.502371 0.515799 0.529282 0.542792 0.556297 0.569759 0.583139 0.596394 0.609475 0.622329 0.6349 0.647123 0.658931 0.670249 0.680995 0.691081 0.700411 0.708882 0.716379 0.722782 0.727959 0.731766 0.73405 0.734645 0.733371 0.730035 0.724429 0.71633 0.705495 0.691667 0.674566 0.653893 0.629327 0.600523 0.668731 0.87879 1.06091 1.21632 1.34829 1.46048 1.55627 1.63853 1.70964 1.77151 1.82571 1.87349 1.91585 1.95362 1.98748 0.73467 -0.308333 
0.490886 0.504326 0.517854 0.531443 0.545064 0.558684 0.572269 0.585778 0.599168 0.612391 0.625395 0.638123 0.650511 0.662493 0.673993 0.684932 0.695219 0.704762 0.713455 0.721187 0.727837 0.733272 0.737352 0.739922 0.740818 0.739861 0.736858 0.731602 0.72387 0.713422 0.7 0.683326 0.663103 0.639009 0.610701 0.685398 0.892451 1.07217 1.22568 1.35615 1.46715 1.56198 1.64346 1.71393 1.77528 1.82905 1.87645 1.9185 1.95601 1.98964 0.740818 -0.3 
0.492746 0.506281 0.519909 0.533603 0.547335 0.561072 0.574779 0.588417 0.601942 0.615307 0.628461 0.641346 0.6539 0.666055 0.677738 0.688868 0.699358 0.709112 0.718029 0.725995 0.732891 0.738586 0.742938 0.745795 0.746992 0.746351 0.74368 0.738774 0.73141 0.721349 0.708333 0.692087 0.672312 0.648691 0.62088 0.702065 0.906113 1.08343 1.23504 1.36401 1.47382 1.56768 1.64839 1.71823 1.77905 1.83238 1.87942 1.92116 1.9584 1.9918 0.747018 -0.291667 
0.494605 0.508236 0.521964 0.535763 0.549606 0.563459 0.577289 0.591055 0.604716 0.618223 0.631526 0.644568 0.657288 0.669617 0.681482 0.692804 0.703496 0.713463 0.722602 0.730803 0.737946 0.7439 0.748524 0.751667 0.753165 0.752841 0.750503 0.745947 0.738951 0.729276 0.716667 0.700847 0.681522 0.658373 0.631058 0.718731 0.919774 1.09469 1.24441 1.37187 1.48048 1.57339 1.65332 1.72252 1.78283 1.83571 1.88238 1.92381 1.96079 1.99396 0.753269 -0.283333 
0.496465 0.51019 0.524019 0.537924 0.551877 0.565847 0.579799 0.593694 0.60749 0.62114 0.634592 0.647791 0.660676 0.673179 0.685227 0.696741 0.707634 0.717813 0.727175 0.735611 0.743 0.749213 0.75411 0.75754 0.759339 0.759331 0.757326 0.753119 0.746491 0.737203 0.725 0.709608 0.690732 0.668055 0.641236 0.735398 0.933435 1.10595 1.25377 1.37974 1.48715 1.5791 1.65825 1.72682 1.7866 1.83905 1.88535 1.92646 1.96317 1.99612 0.759572 -0.275 
0.498324 0.512145 0.526074 0.540084 0.554148 0.568235 0.582309 0.596333 0.610264 0.624056 0.637658 0.651014 0.664064 0.67674 0.688971 0.700677 0.711772 0.722163 0.731749 0.740419 0.748054 0.754527 0.759696 0.763412 0.765512 0.765821 0.764149 0.760292 0.754031 0.74513 0.733333 0.718369 0.699942 0.677737 0.651415 0.752065 0.947096 1.11721 1.26313 1.3876 1.49382 1.58481 1.66318 1.73111 1.79037 1.84238 1.88831 1.92912 1.96556 1.99827 0.765928 -0.266667 
0.500183 0.5141 0.528128 0.542244 0.556419 0.570622 0.584819 0.598971 0.613038 0.626972 0.640723 0.654237 0.667452 0.680302 0.692715 0.704613 0.71591 0.726514 0.736322 0.745227 0.753109 0.75984 0.765282 0.769284 0.771686 0.772311 0.770971 0.767465 0.761571 0.753057 0.741667 0.727129 0.709151 0.687419 0.661593 0.768731 0.960758 1.12847 1.2725 1.39546 1.50048 1.59052 1.66812 1.73541 1.79414 1.84571 1.89128 1.93177 1.96795 2.00043 0.772338 -0.258333 
0.502043 0.516055 0.530183 0.544405 0.55869 0.57301 0.587329 0.60161 0.615812 0.629888 0.643789 0.65746 0.67084 0.683864 0.69646 0.70855 0.720049 0.730864 0.740896 0.750035 0.758163 0.765154 0.770868 0.775157 0.777859 0.778801 0.777794 0.774637 0.769112 0.760984 0.75 0.73589 0.718361 0.697101 0.671772 0.785398 0.974419 1.13974 1.28186 1.40332 1.50715 1.59622 1.67305 1.7397 1.79791 1.84905 1.89425 1.93443 1.97034 2.00259 0.778801 -0.25 
0.503902 0.518009 0.532238 0.546565 0.560961 0.575397 0.589839 0.604249 0.618585 0.632804 0.646855 0.660683 0.674228 0.687426 0.700204 0.712486 0.724187 0.735214 0.745469 0.754843 0.763218 0.770467 0.776454 0.781029 0.784033 0.785291 0.784617 0.78181 0.776652 0.76891 0.758333 0.74465 0.727571 0.706782 0.68195 0.802065 0.98808 1.151 1.29122 1.41118 1.51382 1.60193 1.67798 1.744 1.80168 1.85238 1.89721 1.93708 1.97272 2.00475 0.785318 -0.241667 
0.505762 0.519964 0.534293 0.548725 0.563232 0.577785 0.592349 0.606887 0.621359 0.63572 0.64992 0.663905 0.677616 0.690987 0.703949 0.716423 0.728325 0.739565 0.750043 0.759651 0.768272 0.775781 0.78204 0.786902 0.790206 0.791781 0.79144 0.788982 0.784192 0.776837 0.766667 0.753411 0.736781 0.716464 0.692128 0.818731 1.00174 1.16226 1.30059 1.41904 1.52048 1.60764 1.68291 1.7483 1.80545 1.85571 1.90018 1.93973 1.97511 2.00691 0.79189 -0.233333 
0.507621 0.521919 0.536348 0.550886 0.565503 0.580172 0.594859 0.609526 0.624133 0.638636 0.652986 0.667128 0.681004 0.694549 0.707693 0.720359 0.732463 0.743915 0.754616 0.764458 0.773327 0.781094 0.787626 0.792774 0.79638 0.798271 0.798262 0.796155 0.791733 0.784764 0.775 0.762172 0.74599 0.726146 0.702307 0.835398 1.0154 1.17352 1.30995 1.42691 1.52715 1.61335 1.68784 1.75259 1.80922 1.85905 1.90314 1.94239 1.9775 2.00907 0.798516 -0.225 
0.509481 0.523874 0.538403 0.553046 0.567775 0.58256 0.597369 0.612164 0.626907 0.641553 0.656052 0.670351 0.684392 0.698111 0.711438 0.724295 0.736602 0.748266 0.759189 0.769266 0.778381 0.786408 0.793212 0.798647 0.802553 0.804761 0.805085 0.803327 0.799273 0.792691 0.783333 0.770932 0.7552 0.735828 0.712485 0.852065 1.02906 1.18478 1.31931 1.43477 1.53382 1.61905 1.69277 1.75689 1.81299 1.86238 1.90611 1.94504 1.97989 2.01123 0.805198 -0.216667 
0.51134 0.525828 0.540458 0.555206 0.570046 0.584947 0.599878 0.614803 0.629681 0.644469 0.659117 0.673574 0.68778 0.701673 0.715182 0.728232 0.74074 0.752616 0.763763 0.774074 0.783435 0.791722 0.798798 0.804519 0.808727 0.811251 0.811908 0.8105 0.806813 0.800618 0.791667 0.779693 0.76441 0.74551 0.722663 0.868731 1.04272 1.19604 1.32868 1.44263 1.54048 1.62476 1.6977 1.76118 1.81676 1.86571 1.90907 1.9477 1.98228 2.01339 0.811936 -0.208333 
0.513199 0.527783 0.542513 0.557367 0.572317 0.587335 0.602388 0.617442 0.632455 0.647385 0.662183 0.676797 0.691168 0.705235 0.718926 0.732168 0.744878 0.756966 0.768336 0.778882 0.78849 0.797035 0.804384 0.810391 0.8149 0.817741 0.818731 0.817673 0.814354 0.808545 0.8 0.788453 0.77362 0.755192 0.732842 0.885398 1.05639 1.2073 1.33804 1.45049 1.54715 1.63047 1.70263 1.76548 1.82053 1.86905 1.91204 1.95035 1.98466 2.01555 0.818731 -0.2 
0.515059 0.529738 0.544568 0.559527 0.574588 0.589722 0.604898 0.62008 0.635229 0.650301 0.665249 0.68002 0.694557 0.708796 0.722671 0.736105 0.749016 0.761317 0.77291 0.78369 0.793544 0.802349 0.80997 0.816264 0.821074 0.824231 0.825554 0.824845 0.821894 0.816472 0.808333 0.797214 0.782829 0.764874 0.74302 0.902065 1.07005 1.21856 1.3474 1.45835 1.55382 1.63618 1.70756 1.76977 1.8243 1.87238 1.91501 1.953 1.98705 2.0177 0.825582 -0.191667 
0.516918 0.531693 0.546623 0.561687 0.576859 0.59211 0.607408 0.622719 0.638003 0.653217 0.668314 0.683242 0.697945 0.712358 0.726415 0.740041 0.753154 0.765667 0.777483 0.788498 0.798599 0.807662 0.815556 0.822136 0.827247 0.830721 0.832376 0.832018 0.829434 0.824399 0.816667 0.805975 0.792039 0.774556 0.753198 0.918731 1.08371 1.22983 1.35677 1.46621 1.56048 1.64189 1.71249 1.77407 1.82807 1.87571 1.91797 1.95566 1.98944 2.01986 0.832491 -0.183333 
0.518778 0.533647 0.548678 0.563848 0.57913 0.594497 0.609918 0.625358 0.640777 0.656133 0.67138 0.686465 0.701333 0.71592 0.73016 0.743977 0.757293 0.770018 0.782057 0.793306 0.803653 0.812976 0.821142 0.828009 0.83342 0.837211 0.839199 0.83919 0.836975 0.832326 0.825 0.814735 0.801249 0.784238 0.763377 0.935398 1.09737 1.24109 1.36613 1.47408 1.56715 1.64759 1.71743 1.77836 1.83184 1.87905 1.92094 1.95831 1.99183 2.02202 0.839457 -0.175 
0.520637 0.535602 0.550733 0.566008 0.581401 0.596885 0.612428 0.627996 0.643551 0.659049 0.674446 0.689688 0.704721 0.719482 0.733904 0.747914 0.761431 0.774368 0.78663 0.798114 0.808708 0.818289 0.826728 0.833881 0.839594 0.843701 0.846022 0.846363 0.844515 0.840253 0.833333 0.823496 0.810459 0.79392 0.780432 0.952065 1.11103 1.25235 1.37549 1.48194 1.57382 1.6533 1.72236 1.78266 1.83562 1.88238 1.9239 1.96097 1.99421 2.02418 0.846482 -0.166667 
0.522496 0.537557 0.552788 0.568168 0.583672 0.599273 0.614938 0.630635 0.646325 0.661966 0.677511 0.692911 0.708109 0.723044 0.737648 0.75185 0.765569 0.778718 0.791203 0.802922 0.813762 0.823603 0.832314 0.839753 0.845767 0.850191 0.852845 0.853535 0.852055 0.84818 0.841667 0.832256 0.819668 0.803602 0.800757 0.968731 1.12469 1.26361 1.38486 1.4898 1.58048 1.65901 1.72729 1.78696 1.83939 1.88571 1.92687 1.96362 1.9966 2.02634 0.853565 -0.158333 
0.524356 0.539512 0.554843 0.570329 0.585943 0.60166 0.617448 0.633274 0.649099 0.664882 0.680577 0.696134 0.711497 0.726605 0.741393 0.755786 0.769707 0.783069 0.795777 0.80773 0.818816 0.828917 0.8379 0.845626 0.851941 0.856681 0.859667 0.860708 0.859596 0.856106 0.85 0.841017 0.828878 0.813284 0.821082 0.985398 1.13835 1.27487 1.39422 1.49766 1.58715 1.66472 1.73222 1.79125 1.84316 1.88905 1.92983 1.96627 1.99899 2.0285 0.860708 -0.15 
0.526215 0.541466 0.556898 0.572489 0.588214 0.604048 0.619958 0.635912 0.651873 0.667798 0.683643 0.699357 0.714885 0.730167 0.745137 0.759723 0.773845 0.787419 0.80035 0.812538 0.823871 0.83423 0.843486 0.851498 0.858114 0.863171 0.86649 0.867881 0.867136 0.864033 0.858333 0.849777 0.838088 0.822966 0.841408 1.00206 1.15201 1.28613 1.40358 1.50552 1.59382 1.67042 1.73715 1.79555 1.84693 1.89238 1.9328 1.96893 2.00138 2.03066 0.867911 -0.141667 
0.528075 0.543421 0.558953 0.574649 0.590486 0.606435 0.622468 0.638551 0.654646 0.670714 0.686708 0.70258 0.718273 0.733729 0.748882 0.763659 0.777984 0.791769 0.804924 0.817346 0.828925 0.839544 0.849072 0.857371 0.864288 0.869661 0.873313 0.875053 0.874676 0.87196 0.866667 0.858538 0.847298 0.832648 0.861733 1.01873 1.16568 1.29739 1.41295 1.51338 1.60048 1.67613 1.74208 1.79984 1.8507 1.89571 1.93576 1.97158 2.00377 2.03282 0.875173 -0.133333 
0.529934 0.545376 0.561008 0.57681 0.592757 0.608823 0.624978 0.641189 0.65742 0.67363 0.689774 0.705802 0.721661 0.737291 0.752626 0.767596 0.782122 0.79612 0.809497 0.822153 0.83398 0.844857 0.854658 0.863243 0.870461 0.876151 0.880136 0.882226 0.882216 0.879887 0.875 0.867299 0.856507 0.84233 0.882058 1.0354 1.17934 1.30865 1.42231 1.52124 1.60715 1.68184 1.74701 1.80414 1.85447 1.89905 1.93873 1.97424 2.00615 2.03498 0.882497 -0.125 
0.531794 0.547331 0.563063 0.57897 0.595028 0.61121 0.627488 0.643828 0.660194 0.676546 0.69284 0.709025 0.725049 0.740853 0.75637 0.771532 0.78626 0.80047 0.814071 0.826961 0.839034 0.850171 0.860244 0.869115 0.876635 0.882641 0.886958 0.889398 0.889757 0.887814 0.883333 0.876059 0.865717 0.852012 0.902383 1.05206 1.193 1.31992 1.43167 1.52911 1.61382 1.68755 1.75194 1.80843 1.85824 1.90238 1.9417 1.97689 2.00854 2.03713 0.889882 -0.116667 
0.533653 0.549285 0.565118 0.58113 0.597299 0.613598 0.629998 0.646467 0.662968 0.679462 0.695905 0.712248 0.728437 0.744414 0.760115 0.775468 0.790398 0.804821 0.818644 0.831769 0.844089 0.855484 0.86583 0.874988 0.882808 0.889131 0.893781 0.896571 0.897297 0.895741 0.891667 0.88482 0.874927 0.861694 0.922708 1.06873 1.20666 1.33118 1.44104 1.53697 1.62048 1.69326 1.75687 1.81273 1.86201 1.90571 1.94466 1.97954 2.01093 2.03929 0.897328 -0.108333 
0.535512 0.55124 0.567173 0.583291 0.59957 0.615985 0.632508 0.649105 0.665742 0.682379 0.698971 0.715471 0.731825 0.747976 0.763859 0.779405 0.794536 0.809171 0.823217 0.836577 0.849143 0.860798 0.871416 0.88086 0.888982 0.895621 0.900604 0.903743 0.904837 0.903668 0.9 0.89358 0.884137 0.871376 0.943034 1.0854 1.22032 1.34244 1.4504 1.54483 1.62715 1.69896 1.7618 1.81702 1.86578 1.90905 1.94763 1.9822 2.01332 2.04145 0.904837 -0.1 
0.537372 0.553195 0.569228 0.585451 0.601841 0.618373 0.635018 0.651744 0.668516 0.685295 0.702037 0.718694 0.735213 0.751538 0.767604 0.783341 0.798675 0.813521 0.827791 0.841385 0.854197 0.866112 0.877002 0.886733 0.895155 0.902111 0.907427 0.910916 0.912378 0.911595 0.908333 0.902341 0.893346 0.881058 0.963359 1.10206 1.23398 1.3537 1.45976 1.55269 1.63382 1.70467 1.76673 1.82132 1.86955 1.91238 1.95059 1.98485 2.0157 2.04361 0.912409 -0.0916667 
0.539231 0.55515 0.571283 0.587611 0.604112 0.62076 0.637528 0.654383 0.67129 0.688211 0.705102 0.721917 0.738602 0.7551 0.771348 0.787278 0.802813 0.817872 0.832364 0.846193 0.859252 0.871425 0.882588 0.892605 0.901329 0.908601 0.914249 0.918089 0.919918 0.919522 0.916667 0.911102 0.902556 0.89074 0.983684 1.11873 1.24764 1.36496 1.46913 1.56055 1.64048 1.71038 1.77167 1.82562 1.87332 1.91571 1.95356 1.9875 2.01809 2.04577 0.920044 -0.0833333 
0.541091 0.557104 0.573338 0.589772 0.606383 0.623148 0.640038 0.657021 0.674064 0.691127 0.708168 0.725139 0.74199 0.758662 0.775092 0.791214 0.806951 0.822222 0.836938 0.851001 0.864306 0.876739 0.888174 0.898477 0.907502 0.915091 0.921072 0.925261 0.927458 0.927449 0.925 0.919862 0.911766 0.900422 1.00401 1.1354 1.2613 1.37622 1.47849 1.56841 1.64715 1.71609 1.7766 1.82991 1.87709 1.91905 1.95652 1.99016 2.02048 2.04793 0.927743 -0.075 
0.54295 0.559059 0.575393 0.591932 0.608654 0.625535 0.642548 0.65966 0.676838 0.694043 0.711234 0.728362 0.745378 0.762223 0.778837 0.79515 0.811089 0.826572 0.841511 0.855809 0.869361 0.882052 0.89376 0.90435 0.913676 0.921581 0.927895 0.932434 0.934999 0.935376 0.933333 0.928623 0.920976 0.910103 1.02433 1.15206 1.27497 1.38748 1.48785 1.57628 1.65382 1.72179 1.78153 1.83421 1.88086 1.92238 1.95949 1.99281 2.02287 2.05009 0.935507 -0.0666667 
0.544809 0.561014 0.577448 0.594092 0.610925 0.627923 0.645058 0.662299 0.679612 0.696959 0.714299 0.731585 0.748766 0.765785 0.782581 0.799087 0.815228 0.830923 0.846085 0.860617 0.874415 0.887366 0.899346 0.910222 0.919849 0.928071 0.934718 0.939606 0.942539 0.943303 0.941667 0.937383 0.930186 0.927674 1.04466 1.16873 1.28863 1.39875 1.49722 1.58414 1.66048 1.7275 1.78646 1.8385 1.88464 1.92571 1.96245 1.99547 2.02526 2.05225 0.943335 -0.0583333 
0.546669 0.562969 0.579503 0.596253 0.613197 0.630311 0.647568 0.664937 0.682386 0.699875 0.717365 0.734808 0.752154 0.769347 0.786326 0.803023 0.819366 0.835273 0.850658 0.865425 0.879469 0.892679 0.904932 0.916095 0.926023 0.934561 0.94154 0.946779 0.950079 0.951229 0.95 0.946144 0.939395 0.952184 1.06498 1.1854 1.30229 1.41001 1.50658 1.592 1.66715 1.73321 1.79139 1.8428 1.88841 1.92905 1.96542 1.99812 2.02764 2.05441 0.951229 -0.05 
0.548528 0.564923 0.581558 0.598413 0.615468 0.632698 0.650078 0.667576 0.68516 0.702792 0.720431 0.738031 0.755542 0.772909 0.79007 0.80696 0.823504 0.839624 0.855231 0.870233 0.884524 0.897993 0.910518 0.921967 0.932196 0.941051 0.948363 0.953951 0.95762 0.959156 0.958333 0.954905 0.948605 0.976694 1.08531 1.20206 1.31595 1.42127 1.51594 1.59986 1.67382 1.73892 1.79632 1.84709 1.89218 1.93238 1.96839 2.00077 2.03003 2.05656 0.959189 -0.0416667 
0.550388 0.566878 0.583613 0.600573 0.617739 0.635086 0.652587 0.670214 0.687934 0.705708 0.723496 0.741254 0.75893 0.77647 0.793815 0.810896 0.827642 0.843974 0.859805 0.875041 0.889578 0.903307 0.916104 0.927839 0.93837 0.947541 0.955186 0.961124 0.96516 0.967083 0.966667 0.963665 0.957815 1.0012 1.10564 1.21873 1.32961 1.43253 1.52531 1.60772 1.68048 1.74463 1.80125 1.85139 1.89595 1.93571 1.97135 2.00343 2.03242 2.05872 0.967216 -0.0333333 
0.552247 0.568833 0.585668 0.602734 0.62001 0.637473 0.655097 0.672853 0.690707 0.708624 0.726562 0.744476 0.762318 0.780032 0.797559 0.814832 0.83178 0.848324 0.864378 0.879848 0.894633 0.90862 0.92169 0.933712 0.944543 0.954031 0.962009 0.968296 0.9727 0.97501 0.975 0.972426 0.967025 1.02571 1.12596 1.2354 1.34327 1.44379 1.53467 1.61558 1.68715 1.75033 1.80618 1.85568 1.89972 1.93905 1.97432 2.00608 2.03481 2.06088 0.97531 -0.025 
0.554107 0.570788 0.587723 0.604894 0.622281 0.639861 0.657607 0.675492 0.693481 0.71154 0.729628 0.747699 0.765706 0.783594 0.801303 0.818769 0.835919 0.852675 0.868952 0.884656 0.899687 0.913934 0.927276 0.939584 0.950717 0.960521 0.968831 0.975469 0.980241 0.982937 0.983333 0.981186 0.978208 1.05022 1.14629 1.25206 1.35693 1.45505 1.54403 1.62345 1.69382 1.75604 1.81111 1.85998 1.90349 1.94238 1.97728 2.00874 2.03719 2.06304 0.983471 -0.0166667 
0.555966 0.572742 0.589778 0.607054 0.624552 0.642248 0.660117 0.67813 0.696255 0.714456 0.732693 0.750922 0.769094 0.787156 0.805048 0.822705 0.840057 0.857025 0.873525 0.889464 0.904742 0.919247 0.932862 0.945457 0.95689 0.967011 0.975654 0.982642 0.987781 0.990864 0.991667 0.989947 1.00694 1.07473 1.16661 1.26873 1.37059 1.46631 1.5534 1.63131 1.70048 1.76175 1.81604 1.86428 1.90726 1.94571 1.98025 2.01139 2.03958 2.0652 0.991701 -0.00833333 
0.557825 0.574697 0.591833 0.609215 0.626823 0.644636 0.662627 0.680769 0.699029 0.717372 0.735759 0.754145 0.772482 0.790718 0.808792 0.826641 0.844195 0.861376 0.878099 0.894272 0.909796 0.924561 0.938448 0.951329 0.963064 0.973501 0.982477 0.989814 0.995321 0.998791 1 1.00509 1.03568 1.09924 1.18694 1.2854 1.38425 1.47757 1.56276 1.63917 1.70715 1.76746 1.82098 1.86857 1.91103 1.94905 1.98321 2.01404 2.04197 2.06736 1 -2.8276e-15 
0.559685 0.576652 0.593888 0.611375 0.629094 0.647023 0.665137 0.683408 0.701803 0.720289 0.738825 0.757368 0.77587 0.794279 0.812537 0.830578 0.848333 0.865726 0.882672 0.89908 0.91485 0.929874 0.944034 0.957201 0.969237 0.979991 0.9893 0.996987 1.00286 1.02696 1.03333 1.03714 1.06441 1.12375 1.20726 1.30206 1.39792 1.48884 1.57212 1.64703 1.71382 1.77316 1.82591 1.87287 1.9148 1.95238 1.98618 2.0167 2.04436 2.06952 1.03332 0.00833333 
0.561544 0.578607 0.595943 0.613535 0.631365 0.649411 0.667647 0.686046 0.704577 0.723205 0.74189 0.760591 0.779259 0.797841 0.816281 0.834514 0.852471 0.870076 0.887245 0.903888 0.919905 0.935188 0.94962 0.963074 0.975411 0.986481 0.996122 1.00416 1.02179 1.05901 1.06667 1.06919 1.09315 1.14826 1.22759 1.31873 1.41158 1.5001 1.58149 1.65489 1.72048 1.77887 1.83084 1.87716 1.91857 1.95571 1.98915 2.01935 2.04675 2.07168 1.06657 0.0166667 
0.563404 0.580561 0.597998 0.615696 0.633636 0.651798 0.670157 0.688685 0.707351 0.726121 0.744956 0.763814 0.782647 0.801403 0.820025 0.838451 0.85661 0.874427 0.891819 0.908696 0.924959 0.940502 0.955206 0.968946 0.981584 0.992971 1.00295 1.01133 1.05053 1.09107 1.1 1.10124 1.12189 1.17277 1.24791 1.3354 1.42524 1.51136 1.59085 1.66275 1.72715 1.78458 1.83577 1.88146 1.92234 1.95905 1.99211 2.02201 2.04913 2.07384 1.09967 0.025 
0.565263 0.582516 0.600053 0.617856 0.635908 0.654186 0.672667 0.691324 0.710125 0.729037 0.748022 0.767036 0.786035 0.804965 0.82377 0.842387 0.860748 0.878777 0.896392 0.913504 0.930014 0.945815 0.960792 0.974819 0.987758 0.999461 1.00977 1.0185 1.07926 1.12312 1.13333 1.13329 1.15062 1.19728 1.26824 1.35206 1.4389 1.52262 1.60021 1.67062 1.73382 1.79029 1.8407 1.88575 1.92611 1.96238 1.99508 2.02466 2.05152 2.07599 1.13255 0.0333333 
0.567122 0.584471 0.602108 0.620016 0.638179 0.656573 0.675177 0.693962 0.712899 0.731953 0.751087 0.770259 0.789423 0.808527 0.827514 0.846323 0.864886 0.883127 0.900966 0.918312 0.935068 0.951129 0.966378 0.980691 0.993931 1.00595 1.01659 1.02568 1.108 1.15517 1.16667 1.16534 1.17936 1.22179 1.28856 1.36873 1.45256 1.53388 1.60958 1.67848 1.74048 1.796 1.84563 1.89005 1.92988 1.96571 1.99804 2.02731 2.05391 2.07815 1.16515 0.0416667 
0.568982 0.586426 0.604163 0.622177 0.64045 0.658961 0.677687 0.696601 0.715673 0.734869 0.754153 0.773482 0.792811 0.812088 0.831259 0.85026 0.869024 0.887478 0.905539 0.92312 0.940123 0.956442 0.971964 0.986563 1.0001 1.01244 1.02341 1.04782 1.13674 1.18722 1.2 1.1974 1.20809 1.2463 1.30889 1.3854 1.46622 1.54514 1.61894 1.68634 1.74715 1.8017 1.85056 1.89434 1.93365 1.96905 2.00101 2.02997 2.0563 2.08031 1.1974 0.05 
